"featureid","final_taxonomy"
"b9e577a80c265f8b0aae64462fa3de41","Eukaryota;Arthropoda;Arachnida;Araneae;Corinnidae;Corinna;Corinna nitens"
"ecc6202c055f2c4451c3c5817583c0de","Eukaryota"
"3cb6f596d9b103d40ee0db225e08fbbf","Eukaryota"
"0fe2818822359d4290d6b831ec8cf201","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"58afc769fa9ce1b700a1bb1e6a396162","Eukaryota;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis"
"49405679e5a3775214fe198e7b938daa","Eukaryota"
"553d26331cd74f95126ce821bf989ebe","Eukaryota;Chordata"
"45349180b5adceab568269d5e010f9d2","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"603eaffbf17cafb0fdebf753e07633a5","Eukaryota"
"a396be3f7ea3b771196b95f28bd80b0f","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"3591aa5637a76018efad9f51fedb61f1","Eukaryota"
"c3b495a449b4c95af0c40292ebfbc2bc","Eukaryota"
"c6e794d1d62583026fc367073a1b1574","Eukaryota"
"7b883e3442e2f298af8853a949aebd03","Eukaryota"
"4e0227b1bd4bdaa03bc9d52859a37521","Eukaryota"
"eb092f5c732c300ef8fe8149e276a06f","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"5775bc5eebc6c21086e8b728d26570d0","Eukaryota"
"9f4f45e9727ed7c3365a0cd4c28f51fb","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"12abfd566d3326f266bc0fda6fd41d8f","Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;NA;NA"
"28c461e157525b5ecc4c425f0a07cb95","Eukaryota;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis"
"b42972b6c472bf8ef5dede8e409d5d61","Eukaryota"
"f89f00039d404697916918603978b627","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"fbca5ae0d044f6ce34342795e4d3810c","Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;NA"
"d99ceb63ac250bef298413033cba7702","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"7601b5f36ac0877957db7f71217ce276","Eukaryota"
"57d3c6ee48ae117c2a2bd1dbacde6546","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"b1cf448486ddd3bed91b0acf573eb4a5","Eukaryota;Streptophyta"
"2a5baa24ff0ad4b78412a2d5b49f016a","Eukaryota"
"740d3809d56007a596a2d738b5935b58","Eukaryota"
"c16ae95979cce700bf68092995ada17f","Eukaryota;Chytridiomycota;Chytridiomycetes"
"6c0fa312718080eb7d6e22d58f10f0cb","Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;NA;NA"
"ca7709cde52cb468d97b98dd5ea60368","Eukaryota"
"51c68e444d7a565f4d19d1072addc245","Eukaryota"
"defffe4b7bef603b04682c8f34ac7d5f","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"0be35d0b1c4d8dd805e44233d77153b5","Eukaryota;Nematoda;Chromadorea;Strongylida;Pseudaliidae;Stenurus;Stenurus minor"
"f2e9f78d00dd6c720ac099bc75c73223","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Eimeria"
"b7d138c2cdd5931dae218c06a02336b2","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"36d22e61576690a2fd0649fa82da99ba","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"851f77d67647bd605852a85561bfce37","Eukaryota"
"d5a9ba1ed25a13b4c912d0d1cff17f4e","Eukaryota"
"3425dbf17b63885180d4bed775a0f40c","Eukaryota"
"4ff549c2a1a2113d7bf1fca8e3276c50","Eukaryota;Basidiomycota;Microbotryomycetes"
"0c6844c53fe51a9fff296c3b5057e0bd","Eukaryota"
"b6b2f3b6740e3b23216e008fede5cd67","Eukaryota"
"fdbc5f3ff40a08cc3d881c2b5f84024a","Eukaryota;Streptophyta"
"1758f5a559b771235db6d72f40016fb1","Eukaryota;Ciliophora"
"4f1bdf5e299b7df98418040c61c4c7ce","Eukaryota"
"02e593be0d504a8d62df01fd930026e6","Eukaryota"
"236474554ed0bd76fcaacf51aeb43f8c","Eukaryota"
"f177e9578bb5b93926f99a778bac1818","Eukaryota;Bacillariophyta;Bacillariophyceae"
"b69dcdfc8e11e1038d618f456ce3d968","Eukaryota"
"8aafa565e8ddc439efb55b454a103855","Eukaryota"
"35ef422e926a5a764258bcdbc40ce2cb","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"8f1feefa8da1e17d09ec66e92e0bd1f6","Eukaryota"
"6e4d4ef39c73ab25ad627b8967ece717","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"9472382b596c7e1cd93ab13bf99492e1","Eukaryota"
"42345c0702d6110a25a6d7517e07b41a","Eukaryota;Bacillariophyta;Bacillariophyceae"
"f30dde6bfff2e292191e9746a177d976","Eukaryota;Ascomycota"
"67953390f0ca794dbb523f42474c06ec","Eukaryota"
"fa5b5dbbf0e509fa627d11ee22b99a1e","Eukaryota"
"e8228aeff02a2b480d469a25862f73f8","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"59eb811e5403a0b3948a69b164b395c6","Eukaryota;Arthropoda;Malacostraca;Decapoda;Penaeidae;Panaeus;Penaeus monodon"
"9a52900a5175e38331175e4a38846754","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"0be0271aa1f1d86ad6bf41d961dd7de3","Eukaryota"
"c3bba0fd854666c78640fdc0e2ef3bf1","Eukaryota;Bacillariophyta;Bacillariophyceae"
"fe93641df331c5f4c6725d6ac1c9af66","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"ffae9d10372aeedea207bbe177567283","Eukaryota;Streptophyta"
"7ca9524ae3337d4b49c5f6efc7157554","Eukaryota"
"4eef1aa84628e258112d7f1d83702326","Eukaryota"
"8041503457a8da6fee5b1a790ff2fb28","Eukaryota"
"b4ab3c269e9233ac7c9979a25576f467","Eukaryota"
"beedea8b906ac5fdafcd69c14be39d95","Eukaryota"
"a7f5850be4ea3cc84adddf9b74ac19e4","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"c3fa10d914a4a8725774c8740d0cd339","Eukaryota;Ascomycota;Eurotiomycetes"
"ed7d9b13ebee0fdf13a683f67834e6de","Eukaryota;Bacillariophyta;Bacillariophyceae"
"3e9f1e6cbf03655520cfa1c1898bcf5b","Eukaryota;Nematoda;Chromadorea"
"d54ebfb1da5558591f8727f037b7024d","Eukaryota"
"3c2b3358a9a12d72d1e9407899c9a583","Eukaryota"
"07061ca68e59ebabf58bfa99906486b8","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"eeb654e2cc22f8c20e236f25cb0eca7b","Eukaryota"
"4c235e50ddb02774abc2fa2724384051","Eukaryota"
"016021e92e5694fef626c89c30a51daa","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"f5de79fb0954b80cbc52a18547ee693e","Eukaryota"
"caad3360364d75542dd3f7e2a536b408","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"49892d16e6a6419a2a2d07b1d5a84cab","Eukaryota"
"6dcef42581b1f5ffa76ff6da359e0758","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"0ca57d7fcfb2e0deaebd9302de8779d7","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"011a571da2380eebde8debf32fb3f2c6","Eukaryota;Nematoda;Chromadorea;Strongylida;Pseudaliidae;Stenurus;Stenurus minor"
"4658581ecf3a84b884ee1e7d75d8032c","Eukaryota;Annelida;Polychaeta;Phyllodocida"
"61f619eb509acd5b0536f8730d49eef3","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"576a5a1f2788f28efe985c05f32d514f","Eukaryota;Arthropoda"
"f88f478eeeb500feec49d9e53dca40d5","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"3621afe7c9eb70c222a3f3babefdb23d","Eukaryota"
"f489f9d0fec315dbb1cc4cfff982f61a","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"92e3fef656901dcc96e3a907d337ec09","Eukaryota;Arthropoda;Chilopoda;Scolopendromorpha;Scolopendridae;Otostigmus;Otostigmus spinicaudus"
"ae020efc49b44549b22da7c13091389d","Eukaryota"
"7f2efd1724210e65ec0e6890d58866ba","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"72019697a5aec5e69ab09f8cf4d038d0","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"781b65f02d5eb13765ba6e49cbefd49f","Eukaryota"
"68a1e6cd955c4adcd1633614d42b6bda","Eukaryota;Nematoda;Chromadorea;Strongylida;Pseudaliidae;Stenurus;Stenurus minor"
"dc43863e01d68fb517208b3eeb88a180","Eukaryota"
"718791ee56b6ba15b0b014abfab7b410","Eukaryota"
"0737b5c936680796ee88112a16860095","Eukaryota"
"2f3f72515803b3e0c798c968e77041bb","Eukaryota;Chordata;Actinopteri"
"4a03208fde35a9f42d222f88f464925b","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"5511f3f49e23d692c557e84dfa768cef","Eukaryota;Ascomycota;Eurotiomycetes"
"8f089b6411141a3201f0d66523c8b4c2","Eukaryota;Chordata;Actinopteri"
"a1fe2ce83d14501dcc843ccf67042a70","Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Kurtia;Kurtia argillacea"
"14ef83ede5d321abfce4435b0e96d223","Eukaryota;Arthropoda;Arachnida;Araneae;Corinnidae;Corinna;Corinna nitens"
"e6c40a03edefb904ae63bf4e942ab4a1","Eukaryota"
"1074af321b9ce3cb8b0c3b412447f0c4","Eukaryota"
"4ab66ab79c8a32bae5ca6d78da3f2a06","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"c5c86513bd140bcdadd257cec7aa23a4","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"a86e56e7fe20ab8f3d262ce34c8ca3ff","Eukaryota"
"9c5098fb21eb6eb0b79126562ff7d26b","Eukaryota;Ciliophora;Armophorea;Metopida;Metopidae;Brachonella"
"2d3693edbb15c46c43f3a9fa0ba571d1","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"aad039be7aee9088aa67f82e03a30151","Eukaryota;Ascomycota"
"6cb9bf46d92a8c7a78021f807652f38e","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"a7e5d63b793212e22c70794f08327ce9","Eukaryota;Ascomycota;Eurotiomycetes"
"cf9b85a679f857fbb459450d591eff68","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"06e5fcccc1e4694e6d400f28e52edf35","Eukaryota"
"a6ec6b4a4441ab87513ed0adca458cd3","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"db28523d02dad4f002a68bfda74934ef","Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium;Klebsormidium vermiculatum"
"93ba237a92c03b54e5c22e3560f4a519","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"95ef484d4532e8c209e6dcd49fb811d5","Eukaryota"
"e2fafb3b5b24860967142cc935735790","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"cf27c0a0091646b76776e1266897cf46","Eukaryota;Mollusca;Cephalopoda"
"bd578cc30fde62f1598d0622ac4e4165","Eukaryota"
"e99fcacb03904ca4d6b7c46a5afe4b3e","Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Eupeodes;Eupeodes latifasciatus"
"aa925ab670f4321693f19f72ec020d5b","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"33b4b1f7c06383407da5c1b05c22fe4b","Eukaryota;Arthropoda"
"9555a6fb235b1b92cdacd5b61b3b252a","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"ddb3bb946d264834cbdb08220ed0c9bf","Eukaryota"
"79231601c6f621663b5888f2d78f14eb","Eukaryota;Platyhelminthes;Monogenea;Mazocraeidea"
"cb512f3fb0bf229c82579d622acc2d7d","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"b9b05e1051374463225d8541df6052c8","Eukaryota"
"62307ea93097f4d29716e1c150c89c79","Eukaryota;Streptophyta"
"6e8c8b2e5830059fd3a50d4e9a258345","Eukaryota"
"df33e0f3768cb61469af9e5b8df6027a","Eukaryota;NA;Ichthyosporea;Ichthyophonida;Ichthyophonidae;Ichthyophonus;Ichthyophonus hoferi"
"92da6fb09030a5b2a790db16e7ec84b6","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"1c0ac4af0bed00f646813f1ffa1b8415","Eukaryota"
"5b2f83aa3259e30c2a44a0058c99523a","Eukaryota;Basidiomycota"
"b97ac8b65402c2d873cafac2bd6e7f40","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella sp. MOW10"
"8632a4e193f5381ae6c4f53a55a73b33","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"e0cbd5a6d650538fa27beb9abee57136","Eukaryota"
"1e370530e4ed52981463b7407650ecae","Eukaryota;Ciliophora;Armophorea;Metopida;Metopidae;Brachonella"
"acffe4108c4b1e864456b139654dd14c","Eukaryota"
"fbb21a9e1a7fd120cab38ef37d07428a","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"b4f65b3d6d612c8b08368a844328f83c","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"1bb093f8d40e565ff9ab9d37aff023d8","Eukaryota;Chordata"
"0b78bca072fe42b2005d487a562988a0","Eukaryota"
"3f65cc7370439685d192165794f06f57","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"daf451c976f95472918f478cbda1e5a9","Eukaryota;Bacillariophyta;Bacillariophyceae"
"6c19d8526faa5adb529287e78c4f1e73","Eukaryota"
"9bea7fe8fa0806171f6ecc4a91ff54dc","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"948fabbfeab008a1b21148dddae7d935","Eukaryota"
"eb1efdf5a855120c6a7386068d314b5f","Eukaryota;Chordata;Actinopteri"
"1fbf5b9669752224040bc91c2b2edc28","Eukaryota"
"1b690e88ab6d8ec1d5bf5962f7c4cfe5","Eukaryota;Nematoda;Enoplea;Dorylaimida;Leptonchidae;Leptonchus;Leptonchus granulosus"
"64c83857fe8d1a4d303daeb733ffca77","Eukaryota;Streptophyta"
"184a402b0822f79a84e4c1e151cd527c","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"71ba16b50d68ed727118647da9722bf8","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"020e71f0c51a18ee016c2fa9faa9c04c","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida"
"b979647b9791a69aed8ca34f13b7f98e","Eukaryota"
"605e292ffaf3cb408cd62fd6d5daca6f","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"2f025e1f8f726ff107a584d8f0ce0fd2","Eukaryota"
"1871e25b5f7c1059404898e9b6c19b18","Eukaryota;Arthropoda;Malacostraca;Decapoda;Porcellanidae;Petrolisthes;NA"
"6afc27c22a72e8fad5da4324797eb9e6","Eukaryota"
"62f3824af11176c548e50ec46583636c","Eukaryota;Bacillariophyta;Bacillariophyceae"
"cd1b142768649ace8633ca39d208f494","Eukaryota"
"686f3d3c4617d0b279e74b7ce1a13adc","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"6663c41777084c3b4997992467f135b7","Eukaryota;Arthropoda"
"7bdea92a5fd96da0b920bcad321c51dc","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"d38fd7fc6842e2e0e875b7d14a94b367","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"0ee178bd8f8f414c25f7c43a2e3e1c6a","Eukaryota"
"d9b7f8a3b7ce45d0bfcf11484546c753","Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Rhoicosigma;Rhoicosigma sp."
"bbe4548a1b733c3f47541399fb9b457c","Eukaryota"
"c761950a7d1b97abe1d1e76406b83618","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"bfa07f0264bee5d521a339e11afe69f6","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"3111c8fb2c7f8285425c128d4b68c5c1","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"ff2664a2d70380f3d498b08b598427ab","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"5e85ffd531a5134d8630d1ee865d3e6d","Eukaryota"
"d49018028e56f222dd165a946713bd07","Eukaryota"
"6cda7197a45d2350eb05972321102352","Eukaryota;Arthropoda"
"6829c63cf8ee71e03519a7617fadcb05","Eukaryota"
"c91ac5c4d5d148cd31cffca5c7ce555c","Eukaryota"
"f0800921aceabc68bd3ce99f94a7af3a","Eukaryota;Chytridiomycota;Chytridiomycetes;Rhizophydiales;NA;NA;NA"
"62a35a853158e693fb4635b168db8fa2","Eukaryota"
"367b7568f4b70a7e7ae8463b88cd69c6","Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Kurtia;Kurtia argillacea"
"9794f4a744d29495ebcc335eb59e56ef","Eukaryota"
"8e13e323f197325b2cd93177375c6eb9","Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium"
"d113ab6862a59ca1c8c0ea9384f25a95","Eukaryota;Ciliophora"
"2802643bd884c4616eea90f5787fc13e","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"22791744dda1611ec45a69f0cdbd5233","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Taeniacanthidae;NA;NA"
"978dd40cc81f28a37f812bd33ccb86db","Eukaryota;Streptophyta"
"db6a4ae190be76b93cd7faffa1155d26","Eukaryota"
"95f409178de2d6d29d0e8ef99564fe14","Eukaryota;Ascomycota;Eurotiomycetes"
"7400ea6e231240573659a5089a5ba579","Eukaryota"
"18bdfcb06c305422e439c779e91eaa3a","Eukaryota"
"f9571a6fea6479a46d34803ad00b82e4","Eukaryota;Streptophyta"
"cebe518cab17fc1b0dfa6ae6a8b937c6","Eukaryota;Streptophyta"
"ee891d9622175990021386838ad14964","Eukaryota;Porifera;Demospongiae;Sphaerocladina;Vetulinidae;Vetulina;NA"
"29a8b4c03ea02f9dd96f97ff12e16bc9","Eukaryota"
"ecbc119e90aaecce616018dd9ebfcecc","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"b50bc864dca0877fc21be10e9b6a9498","Eukaryota;Chordata;Actinopteri"
"43c11883946cf96a4db2fbef17f470f6","Eukaryota"
"5ac74e5303605ec65189104e2947f6e8","Eukaryota;Streptophyta;Magnoliopsida"
"cea266a1ecba852c65386de8b6c18a98","Eukaryota"
"13ed366022de30f87ec90f3c15f4395f","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"6c7de3d3e557b1070b9ee3cb68e4eb0d","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"3b87f0dfe6c94d87b0e0b236002ee119","Eukaryota"
"e4f85dfe33c9f1d6b4795c9940c950d9","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"bfcd9805b826168a225caefbc40bd949","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"99243843d36ad091f6eea80dc2a5e9fc","Eukaryota;Platyhelminthes"
"2cebd4a24b4bc7a248368f34b040f526","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"d25d51a652b7faeea795b198b0098bb8","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Eimeria"
"7812bc0819e58a3853ec855c3e1ef4d2","Eukaryota;Ascomycota;Eurotiomycetes"
"1a37e26c927657bfb73ea297668924d2","Eukaryota;Chordata"
"7983c486d525b4e786f31dcf5ccbe313","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"d38d6f31affd30395849075e58e1b904","Eukaryota;Nematoda;Chromadorea;Strongylida;Pseudaliidae;Stenurus;Stenurus minor"
"5d90abd5ff504a6fb57853a760b1ec0f","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"50703d85968070ab236b40f3416f7a54","Eukaryota"
"26cff0a7756700e049fb33d4ce09b24a","Eukaryota;Ascomycota;Eurotiomycetes"
"d7565885b8fbf05a3b58c77f0ec4d452","Eukaryota;Arthropoda;Chilopoda;Scolopendromorpha;Scolopendridae;Otostigmus;Otostigmus spinicaudus"
"b814eb982eb9f7456b26a90f0454ccb4","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"f4b711922692d082b5df9e9886c6e690","Eukaryota;Arthropoda"
"b40a6038f49edb6b91494dea0c6a7922","Eukaryota;Arthropoda"
"350f929173c6a855fd9f0cd8fdc1a76e","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"771748c81dc49f75213c0c89af8a21e0","Eukaryota;Streptophyta"
"ce9309b0fbaae6e2ad8287feba442280","Eukaryota;Bacillariophyta;Bacillariophyceae"
"c333aa8cf325f49689d170ef64368c54","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"f152a3bd78a38217068a98e5105d78c9","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"70130ece7322fee0218e96dbc1aa61c5","Eukaryota;Nematoda"
"930240d2080e8230eaf4f04c169b6241","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"4c20a133f405341ce48ca26f6f78a122","Eukaryota;Basidiomycota"
"33e3bb5a57ef9493849829c1d1b7681e","Eukaryota;Basidiomycota"
"b9460a63a41fecd6a70b7b33baac95f6","Eukaryota;Arthropoda;Insecta;Diptera;Anisopodidae;Mycetobia;Mycetobia divergens"
"485004e9523b001bfbb2cccf24d24351","Eukaryota"
"0d6874a29eaed9034680c7d1ca1237b5","Eukaryota;Arthropoda;Chilopoda;Scolopendromorpha;Scolopendridae;Otostigmus;Otostigmus spinicaudus"
"e8d73023260a18ef6892b714703b3a11","Eukaryota;Chordata;Actinopteri"
"5ad5ac123528a3bd10d06d6a1b9c3e2e","Eukaryota"
"3ef43af788b4667df31eef3418970669","Eukaryota"
"2ae87e1c0541385c7c434d9ad92732e8","Eukaryota;Nematoda"
"816aee3ce048e5c39e4acc5f8d067fc0","Eukaryota;Bacillariophyta;Bacillariophyceae"
"f8b9ed6ca7a2e1947ca4a73683eba454","Eukaryota"
"1b0ddfd0e398526e58dc52b01eb7a28c","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"92eb8bea329aef588708042fa1da9c56","Eukaryota"
"2f412063e13917e8895a7d538007e927","Eukaryota;Streptophyta"
"849f70ccaed4838c0ecee25d6dd08743","Eukaryota"
"d1ae846c504c24e4cc4b517ae21c9144","Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;NA;NA"
"bfaf33ea4ca436185c1c32748db87d15","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"392265bfe7f653bebca94009a1bfa076","Eukaryota"
"65bb874a3361966007f0e57dadc6d2fb","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Taeniacanthidae;NA;NA"
"eadc786651a457c6da1cae1f58792c1a","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"3622bc5c8ec898a069f6c8897cc82074","Eukaryota;Chordata"
"c4e29959e717507421e7bc23312ef565","Eukaryota;Chytridiomycota;Chytridiomycetes;Rhizophydiales;NA;NA;NA"
"c4722ff315d49c7a0e19e629863f7c0a","Eukaryota"
"a73be366698d74e4afc46858c0b85585","Eukaryota"
"ba0a0c5cd2c8e25d8f34e1c8ed71b961","Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Coccidioides;Coccidioides immitis"
"cd38e2ac8d69906dcb339815cd29f510","Eukaryota;Chordata"
"b6f1747b6496c58488b1a55f02c51227","Eukaryota;Chordata;Actinopteri"
"35bebab6435929a4fe03465c38c3ad4b","Eukaryota;Streptophyta;Magnoliopsida"
"bb21075f3d3ab771225ea516a46e1a84","Eukaryota"
"a114388066eba57a6e6770c5a4377c68","Eukaryota;Streptophyta"
"8ad91d3a3812fa8fcfdc7dcfa4438b59","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"c80993ecc0f2105b58486b1d84abac0b","Eukaryota"
"fa173bb3b8384d3a40322d9663fedc47","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Namalycastis"
"3c7456324198f2971a0a3d95c166da97","Eukaryota"
